date,name,href
"Mon, Apr. 27",Tesla reverses plan to bring workers back to Fremont plant - CNBC,https://seekingalpha.com/news/3564976-tesla-reverses-plan-to-bring-workers-back-to-fremont-plant-cnbc?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:121
"Mon, Apr. 27",Tesla rallies even with Fremont opening date unclear,https://seekingalpha.com/news/3564811-tesla-rallies-even-fremont-opening-date-unclear?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:122
"Mon, Apr. 27",Tesla +4% as earnings day approaches,https://seekingalpha.com/news/3564647-teslaplus-4-earnings-day-approaches?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:123
"Sat, Apr. 25",Tesla calling some workers back to California plant next week - Bloomberg,https://seekingalpha.com/news/3564421-tesla-calling-workers-back-to-california-plant-next-week-bloomberg?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:124
"Sat, Apr. 25",Texas in the mix for Tesla plant,https://seekingalpha.com/news/3564401-texas-in-mix-for-tesla-plant?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:125
"Fri, Apr. 24",Musk: Tesla will build cybertrucks wherever new factory lands,https://seekingalpha.com/news/3564386-musk-tesla-will-build-cybertrucks-wherever-new-factory-lands?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:126
"Fri, Apr. 24",Tesla raises China prices after subsidies cut,https://seekingalpha.com/news/3564034-tesla-raises-china-prices-after-subsidies-cut?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:127
"Thu, Apr. 23",Tesla's new board member likes to take on shorts,https://seekingalpha.com/news/3563998-teslas-new-board-member-likes-to-take-on-shorts?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:128
"Wed, Apr. 22",BofA sees Tesla going in reverse,https://seekingalpha.com/news/3562962-bofa-sees-tesla-going-in-reverse?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:129
"Mon, Apr. 20","Robinhood names top 10 stocks in March, as platform saw surging volumes",https://seekingalpha.com/news/3562341-robinhood-names-top-10-stocks-in-march-platform-saw-surging-volumes?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:130
"Fri, Apr. 17",Tesla keeps trucking higher,https://seekingalpha.com/news/3561806-tesla-keeps-trucking-higher?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:131
"Wed, Apr. 15",Lawsuit over Elon Musk's 'funding secured' tweet moves on,https://seekingalpha.com/news/3561035-lawsuit-over-elon-musks-funding-secured-tweet-moves-on?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:132
"Wed, Apr. 15",Animal spirits firing up again on Tesla,https://seekingalpha.com/news/3560828-animal-spirits-firing-up-again-on-tesla?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:133
"Wed, Apr. 15",Zoox agrees to settle lawsuit with Tesla for alleged trade secret theft,https://seekingalpha.com/news/3560735-zoox-agrees-to-settle-lawsuit-tesla-for-alleged-trade-secret-theft?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:134
"Wed, Apr. 15",Tesla China registrations jump with Shanghai pumping out Model 3s,https://seekingalpha.com/news/3560733-tesla-china-registrations-jump-shanghai-pumping-out-model-3s?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:135
"Tue, Apr. 14",Goldman Sachs a believer in Tesla,https://seekingalpha.com/news/3560727-goldman-sachs-believer-in-tesla?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:136
"Tue, Apr. 14",Joplin makes a strong play for the Midwest Gigafactory,https://seekingalpha.com/news/3560563-joplin-makes-strong-play-for-midwest-gigafactory?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:137
"Tue, Apr. 14",Auto sector burns cash with plants idled,https://seekingalpha.com/news/3560452-auto-sector-burns-cash-plants-idled?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:138
"Tue, Apr. 14",Credit Suisse pulls bearish view on Tesla,https://seekingalpha.com/news/3560389-credit-suisse-pulls-bearish-view-on-tesla?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:139
"Tue, Apr. 14",Tesla pursues rent reductions amid pandemic - WSJ,https://seekingalpha.com/news/3560357-tesla-pursues-rent-reductions-amid-pandemic-wsj?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:140
"Fri, Apr. 10",Tesla to sell more Shanghai-built versions of Model 3,https://seekingalpha.com/news/3559911-tesla-to-sell-shanghai-built-versions-of-model-3?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:141
"Thu, Apr. 09",China auto starts slow crawl back,https://seekingalpha.com/news/3559561-china-auto-starts-slow-crawl-back?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:142
"Tue, Apr. 07","Tesla cuts pay, furloughs hourly workers until May 4",https://seekingalpha.com/news/3559190-tesla-cuts-pay-furloughs-hourly-workers-until-may-4?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:143
"Tue, Apr. 07",Tesla jumps to four-week high,https://seekingalpha.com/news/3558991-tesla-jumps-to-four-week-high?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:144
"Tue, Apr. 07",Longer range China-made Model 3,https://seekingalpha.com/news/3558840-longer-range-china-made-model-3?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:145
"Mon, Apr. 06",Tesla +5% after Jefferies bump,https://seekingalpha.com/news/3558550-teslaplus-5-after-jefferies-bump?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:146
"Sat, Apr. 04",Tesla letting off contract workers at US car and battery plants,https://seekingalpha.com/news/3558423-tesla-letting-off-contract-workers-us-car-and-battery-plants?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:147
"Fri, Apr. 03",Tesla +7% as investors take the longer view,https://seekingalpha.com/news/3558273-teslaplus-7-investors-take-longer-view?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:148
"Thu, Apr. 02",Tesla rallies after deliveries top 88K,https://seekingalpha.com/news/3557994-tesla-rallies-after-deliveries-top-88k?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:149
"Thu, Apr. 02",Cybertruck talk picks up,https://seekingalpha.com/news/3557912-cybertruck-talk-picks-up?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:150
"Thu, Apr. 02","Chanos covers Luckin short, warns on ""virus"" names",https://seekingalpha.com/news/3557907-chanos-covers-luckin-short-warns-on-virus-names?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:151
"Wed, Apr. 01",Tesla seen riding out pandemic,https://seekingalpha.com/news/3557391-tesla-seen-riding-out-pandemic?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:152
"Mon, Mar. 30",Tesla deliveries estimates to be dialed down,https://seekingalpha.com/news/3556581-tesla-deliveries-estimates-to-be-dialed-down?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:153
"Fri, Mar. 27",Tesla to cut staff by 75% at Gigafactory 1,https://seekingalpha.com/news/3555740-tesla-to-cut-staff-75-gigafactory-1?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:154
"Thu, Mar. 26",Tesla to start delivering ventilators to NY hospitals tonight,https://seekingalpha.com/news/3555683-tesla-to-start-delivering-ventilators-to-ny-hospitals-tonight?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:155
"Thu, Mar. 26",Tesla informs employees about positive coronavirus cases,https://seekingalpha.com/news/3555540-tesla-informs-employees-positive-coronavirus-cases?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:156
"Thu, Mar. 26",Giga New York to reopen for ventilator production,https://seekingalpha.com/news/3555317-giga-new-york-to-reopen-for-ventilator-production?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:157
"Tue, Mar. 24",Tesla shakes off bear call,https://seekingalpha.com/news/3554621-tesla-shakes-off-bear-call?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:158
"Tue, Mar. 24",Tesla nabs ventilators from China in COVID-19 fight,https://seekingalpha.com/news/3554589-tesla-nabs-ventilators-from-china-in-covidminus-19-fight?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:159
"Mon, Mar. 23",Steep drop in U.S. auto sales forecast for full year,https://seekingalpha.com/news/3554244-steep-drop-in-u-s-auto-sales-forecast-for-full-year?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:160
"Mon, Mar. 23",Automakers get green light for ventilators,https://seekingalpha.com/news/3554065-automakers-get-green-light-for-ventilators?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:161
"Sun, Mar. 22",Musk discusses ventilators with Medtronic,https://seekingalpha.com/news/3554033-musk-discusses-ventilators-medtronic?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:162
"Sat, Mar. 21",Panasonic pulls the plug at the Gigafactory for two weeks,https://seekingalpha.com/news/3553999-panasonic-pulls-plug-gigafactory-for-two-weeks?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:163
"Fri, Mar. 20",Auto sector gains even as plants go dark,https://seekingalpha.com/news/3553850-auto-sector-gains-even-plants-go-dark?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:164
"Thu, Mar. 19",Tesla suspends production in California,https://seekingalpha.com/news/3553565-tesla-suspends-production-in-california?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:165
"Thu, Mar. 19",NTSB cites Tesla's Autopilot in fatal Model 3 crash,https://seekingalpha.com/news/3553481-ntsb-cites-teslas-autopilot-in-fatal-model-3-crash?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:166
"Thu, Mar. 19",Tesla rallies with the lights still on in Fremont,https://seekingalpha.com/news/3553418-tesla-rallies-lights-still-on-in-fremont?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:167
"Thu, Mar. 19",Wedbush expects rough road for Tesla in near term,https://seekingalpha.com/news/3553260-wedbush-expects-rough-road-for-tesla-in-near-term?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:168
"Thu, Mar. 19",Tesla will make ventilators if there's a shortage,https://seekingalpha.com/news/3553213-tesla-will-make-ventilators-shortage?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:169
"Wed, Mar. 18",Tesla keeping Fremont plant open with fraction of workers - Sheriff,https://seekingalpha.com/news/3553173-tesla-keeping-fremont-plant-open-fraction-of-workers-sheriff?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:170
"Wed, Mar. 18",Detroit automakers close U.S. plants while Tesla holds out,https://seekingalpha.com/news/3553045-detroit-automakers-close-u-s-plants-while-tesla-holds-out?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:171
"Wed, Mar. 18",Tesla -10% as Fremont production in question,https://seekingalpha.com/news/3552846-teslaminus-10-fremont-production-in-question?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:172
"Tue, Mar. 17",Tesla plant not considered an essential Bay Area business,https://seekingalpha.com/news/3552754-tesla-plant-not-considered-essential-bay-area-business?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:173
"Tue, Mar. 17",Morgan Stanley stress tests auto,https://seekingalpha.com/news/3552568-morgan-stanley-stress-tests-auto?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:Archived|line:174
"Tue, Mar. 17",Tesla to stay running in Fremont,https://seekingalpha.com/news/3552415-tesla-to-stay-running-in-fremont?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:175
"Tue, Mar. 17",Tesla delivers its first Model Y,https://seekingalpha.com/news/3552349-tesla-delivers-first-model-y?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:176
"Tue, Mar. 17",RBC expects 20% decline in US vehicle sales amid coronavirus outbreak,https://seekingalpha.com/news/3552348-rbc-expects-20-decline-in-us-vehicle-sales-amid-coronavirus-outbreak?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:177
"Mon, Mar. 16",Bernstein still sees Tesla as overvalued,https://seekingalpha.com/news/3552165-bernstein-still-sees-tesla-overvalued?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:178
"Mon, Mar. 16",Transports reeling after U.S. shutdowns,https://seekingalpha.com/news/3552061-transports-reeling-after-u-s-shutdowns?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:179
"Mon, Mar. 16",Tesla falls sharply as U.S. coronavirus anxiety ramps up,https://seekingalpha.com/news/3551923-tesla-falls-sharply-u-s-coronavirus-anxiety-ramps-up?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:180
"Fri, Mar. 13",U.S. auto set to zoom higher,https://seekingalpha.com/news/3551532-u-s-auto-set-to-zoom-higher?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:181
"Thu, Mar. 12",Tesla posts double-digit drop,https://seekingalpha.com/news/3551195-tesla-posts-double-digit-drop?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:182
"Thu, Mar. 12",Auto stocks slammed in early trading,https://seekingalpha.com/news/3550966-auto-stocks-slammed-in-early-trading?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:183
"Tue, Mar. 10",Tesla looks to build Cybertruck in central U.S.,https://seekingalpha.com/news/3550396-tesla-looks-to-build-cybertruck-in-central-u-s?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:184
"Tue, Mar. 10",Tesla said to lose key Model 3 exec,https://seekingalpha.com/news/3550346-tesla-said-to-lose-key-model-3-exec?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:185
"Tue, Mar. 10",Cheap gas not seen disrupting EV transformation,https://seekingalpha.com/news/3550169-cheap-gas-not-seen-disrupting-ev-transformation?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:186
"Tue, Mar. 10",Tesla makes one millionth car,https://seekingalpha.com/news/3550070-tesla-makes-one-millionth-car?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:187
"Tue, Mar. 10",Tesla plans to hike Shanghai factory's car parts production - Reuters,https://seekingalpha.com/news/3550011-tesla-plans-to-hike-shanghai-factorys-car-parts-production-reuters?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:188
"Mon, Mar. 09",The auto sector spins out,https://seekingalpha.com/news/3549836-auto-sector-spins-out?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:189
"Mon, Mar. 09",Tesla -11% as investors take risk off the table,https://seekingalpha.com/news/3549647-teslaminus-11-investors-take-risk-off-table?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:190
"Mon, Mar. 09",Top investor says Tesla is 'better run' after shakeup,https://seekingalpha.com/news/3549598-top-investor-says-tesla-is-better-run-after-shakeup?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:191
"Fri, Mar. 06",Tesla gets green light in China for longer-range Model 3,https://seekingalpha.com/news/3549331-tesla-gets-green-light-in-china-for-longer-range-model-3?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:192
"Wed, Mar. 04",Wedbush sees GM as serious player in EVs,https://seekingalpha.com/news/3548831-wedbush-sees-gm-serious-player-in-evs?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:193
"Wed, Mar. 04",GM is Morgan Stanley's top pick in auto,https://seekingalpha.com/news/3548597-gm-is-morgan-stanleys-top-pick-in-auto?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:194
"Tue, Mar. 03",Tesla +7% after landing JMP Securities upgrade,https://seekingalpha.com/news/3547925-teslaplus-7-after-landing-jmp-securities-upgrade?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:195
"Sat, Feb. 29",Cybertruck passes early test with construction pros,https://seekingalpha.com/news/3547239-cybertruck-passes-early-test-construction-pros?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:196
"Fri, Feb. 28",Consumer favorites have a week to forget,https://seekingalpha.com/news/3547011-consumer-favorites-week-to-forget?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:197
"Thu, Feb. 27",Tesla continues to slide,https://seekingalpha.com/news/3546575-tesla-continues-to-slide?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:198
"Wed, Feb. 26","Tesla, Panasonic end solar deal in New York",https://seekingalpha.com/news/3545649-tesla-panasonic-end-solar-deal-in-new-york?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:199
"Tue, Feb. 25",Tesla slammed at NTSB hearing,https://seekingalpha.com/news/3545422-tesla-slammed-ntsb-hearing?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:200
"Mon, Feb. 24",Tesla -7% as coronavirus cases climb,https://seekingalpha.com/news/3544788-teslaminus-7-coronavirus-cases-climb?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:201
"Fri, Feb. 21",China auto deliveries come to a standstill,https://seekingalpha.com/news/3544455-china-auto-deliveries-come-to-standstill?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:202
"Fri, Feb. 21",Clearing operations resume at Giga Berlin,https://seekingalpha.com/news/3544334-clearing-operations-resume-giga-berlin?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:203
"Thu, Feb. 20",Consumer high-flyers hit a mid-day tripwire,https://seekingalpha.com/news/3544025-consumer-high-flyers-hit-mid-day-tripwire?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:204
"Wed, Feb. 19",Tesla rally powers up again,https://seekingalpha.com/news/3543215-tesla-rally-powers-up-again?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:205
"Tue, Feb. 18",Tesla rally keeps analysts scrambling,https://seekingalpha.com/news/3542709-tesla-rally-keeps-analysts-scrambling?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:206
"Tue, Feb. 18",Renaissance Technologies rides Tesla rally,https://seekingalpha.com/news/3542656-renaissance-technologies-rides-tesla-rally?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:207
"Tue, Feb. 18",Tesla looks at cobalt-free batteries,https://seekingalpha.com/news/3542534-tesla-looks-cobalt-free-batteries?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:208
"Mon, Feb. 17",Court halts forest clearance for Giga Berlin,https://seekingalpha.com/news/3542449-court-halts-forest-clearance-for-giga-berlin?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:209
"Sat, Feb. 15",Loup Ventures sees Tesla in the EV pole position,https://seekingalpha.com/news/3542427-loup-ventures-sees-tesla-in-ev-pole-position?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:210
"Fri, Feb. 14",Tesla acknowledges 'health epidemics' as risk in filing,https://seekingalpha.com/news/3542088-tesla-acknowledges-health-epidemics-risk-in-filing?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:211
"Thu, Feb. 13",Tesla pricing $2B offering at $767/share - Bloomberg,https://seekingalpha.com/news/3542082-tesla-pricing-2b-offering-767-share-bloomberg?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:212
"Thu, Feb. 13",Tesla's capital raise called a smart move,https://seekingalpha.com/news/3541771-teslas-capital-raise-called-smart-move?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:213
"Thu, Feb. 13",Tesla discloses new subpoena,https://seekingalpha.com/news/3541727-tesla-discloses-new-subpoena?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:214
"Thu, Feb. 13",Tesla hits the capital raise button,https://seekingalpha.com/news/3541673-tesla-hits-capital-raise-button?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:215
"Wed, Feb. 12",Tesla recalls 15K Model X SUVs over power steering issue,https://seekingalpha.com/news/3541466-tesla-recalls-15k-model-x-suvs-over-power-steering-issue?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:216
"Tue, Feb. 11",Tesla crashes placed on NTSB docket,https://seekingalpha.com/news/3540567-tesla-crashes-placed-on-ntsb-docket?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:217
"Mon, Feb. 10",Tesla +7% as Shanghai workers roll in,https://seekingalpha.com/news/3539988-teslaplus-7-shanghai-workers-roll-in?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:218
"Mon, Feb. 10",Automakers look to restart production in China,https://seekingalpha.com/news/3539914-automakers-look-to-restart-production-in-china?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:219
"Sun, Feb. 09",Giga Berlin eligible for state subsidies,https://seekingalpha.com/news/3539874-giga-berlin-eligible-for-state-subsidies?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:220
"Sat, Feb. 08",Tesla aims for restart in Shanghai next week,https://seekingalpha.com/news/3539869-tesla-aims-for-restart-in-shanghai-next-week?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:221
"Thu, Feb. 06",Tesla continues slide as China slowdown factors in,https://seekingalpha.com/news/3539201-tesla-continues-slide-china-slowdown-factors-in?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:222
"Wed, Feb. 05",Tesla -18% as selling picks up,https://seekingalpha.com/news/3538711-teslaminus-18-selling-picks-up?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:223
"Wed, Feb. 05",Tesla tumbling after confirming China deliveries delay,https://seekingalpha.com/news/3538550-tesla-tumbling-after-confirming-china-deliveries-delay?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:224
"Wed, Feb. 05",Canaccord downgrades Tesla after sizzling rally,https://seekingalpha.com/news/3538447-canaccord-downgrades-tesla-after-sizzling-rally?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:225
"Wed, Feb. 05",Musk asks Twitter about 'Giga Texas',https://seekingalpha.com/news/3538383-musk-asks-twitter-giga-texas?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:226
"Tue, Feb. 04",Tesla rally takes a breather into the close,https://seekingalpha.com/news/3538182-tesla-rally-takes-breather-close?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:227
"Tue, Feb. 04",Tesla goes parabolic; Citron says even Musk might short here,https://seekingalpha.com/news/3538069-tesla-goes-parabolic-citron-says-even-musk-might-short?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:228
"Tue, Feb. 04",Tesla makes a run at $900,https://seekingalpha.com/news/3537857-tesla-makes-run-900?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:229
"Tue, Feb. 04",Tesla tops $800 on boost from Panasonic JV,https://seekingalpha.com/news/3537767-tesla-tops-800-on-boost-from-panasonic-jv?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:230
"Mon, Feb. 03",Tesla soars on China growth conviction,https://seekingalpha.com/news/3537478-tesla-soars-on-china-growth-conviction?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:231
"Mon, Feb. 03",Tesla burns rubber again,https://seekingalpha.com/news/3537357-tesla-burns-rubber-again?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:232
"Mon, Feb. 03",CATL confirms Tesla supply deal,https://seekingalpha.com/news/3537204-catl-confirms-tesla-supply-deal?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:233
"Thu, Jan. 30",Tesla +8% as analysts try to keep up,https://seekingalpha.com/news/3536358-teslaplus-8-analysts-try-to-keep-up?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:234
"Wed, Jan. 29",Tesla promises quick ramp for Model Y as shares surge,https://seekingalpha.com/news/3536125-tesla-promises-quick-ramp-for-model-y-shares-surge?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:235
"Wed, Jan. 29",Wedbush sees Tesla cruising to 1M deliveries,https://seekingalpha.com/news/3536112-wedbush-sees-tesla-cruising-to-1m-deliveries?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:236
"Wed, Jan. 29",Tesla blasts through $600 after big earnings beat,https://seekingalpha.com/news/3536031-tesla-blasts-through-600-after-big-earnings-beat?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:237
"Wed, Jan. 29","Tesla EPS beats by $0.38, beats on revenue",https://seekingalpha.com/news/3536015-tesla-eps-beats-0_38-beats-on-revenue?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:238
"Wed, Jan. 29",WWII bombs defused at Tesla's German site,https://seekingalpha.com/news/3535525-wwii-bombs-defused-teslas-german-site?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:239
"Tue, Jan. 28",Tesla Q4 2019 Earnings Preview,https://seekingalpha.com/news/3535329-tesla-q4-2019-earnings-preview?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:240
